Engine Size,Age of Vehicle,Speed,Acceleration,CO2Emissions
4.485472428,18,10.17163923,3.525401959,452.8851846
0.9880339787,12,31.58772061,3.905576288,330.2876547
2.376267451,11,53.02709904,3.317596056,266.8244081
2.168185364,2,77.04638972,3.132544402,141.8479753
2.672709319,5,60.09975195,3.328743612,107.0425597
1.255742283,13,108.3820698,1.357632588,324.0948501
5.67218068,3,112.7827151,1.911806615,475.9624068
3.679771652,12,19.62251414,3.082182505,175.1967097
2.388726415,18,102.3495504,0.3278533018,94.75400556
2.864303889,17,57.80666448,1.47662675,240.7376885
3.125453211,28,54.39953656,2.032094724,50.21716221
3.923090533,2,94.19272182,2.667203414,299.1085321
3.481533024,19,11.17686109,2.432410537,72.26568039
5.580838261,5,105.8991753,3.590659391,468.9345214
3.384210111,15,80.50360255,2.367133377,441.4698464
5.959221677,19,105.0313929,4.520649919,101.7057469
5.22740978,23,119.3373093,1.901591711,116.1034404
1.884254675,2,62.16053428,2.626858531,479.0513696
5.639095116,11,11.19146375,0.01605194801,416.0987104
1.405105269,18,19.98286355,1.552389782,473.9110498
5.050738484,18,38.83418911,4.332864887,200.5256393
2.779241126,23,12.42635306,1.667881973,99.93075327
5.365466466,3,97.84101914,1.265931667,326.9240906
5.313894789,0,35.62414212,2.717684812,485.0173344
4.990812081,1,117.1063426,0.3936504922,108.4836185
4.908158269,12,84.31097183,2.658025658,418.5026428
2.384331523,29,20.81164443,1.518328991,211.8257992
1.220780272,25,57.12511763,1.915514449,101.9787523
2.89549693,28,56.0261066,3.956825022,256.5667475
1.702327478,12,59.101399,3.309820093,269.9300232
4.413745662,29,64.28294048,2.230530466,54.08754275
2.599718578,1,3.740769878,2.887581565,263.5025018
5.873173044,29,82.35613509,3.834293777,341.3651355
4.133054802,18,58.46301303,3.728918726,394.0977405
5.076898931,21,94.91584786,0.9266085528,94.35085902
1.489128298,23,97.84194879,1.50459611,444.4420138
5.282475308,15,27.66421464,1.741184655,125.4856499
5.598337391,11,5.810753571,0.93771145,346.2291548
3.332721978,0,84.38806273,0.06080727003,298.6846253
3.952515276,8,117.3315346,0.8698363439,446.0038688
4.777010965,16,53.59895839,4.041221635,67.39035502
1.709160862,9,31.15353715,2.729602257,136.2031817
3.413343598,17,18.80062735,1.708290135,104.8845923
2.873047744,18,34.49347169,3.041722228,197.3980325
1.561144759,6,39.35034616,3.699170627,202.4818123
2.711178996,24,50.86496921,1.772138915,89.87560864
1.154496009,18,78.64885479,2.330374208,281.4462302
0.9342219161,23,32.77956673,0.3210660834,102.3094149
1.502864704,14,6.117211616,2.985452681,83.45763373
5.80819858,8,44.79343339,1.782035478,64.92745938
3.657553587,9,102.6755539,2.167618238,468.1138532
5.822275238,22,59.8021813,2.11300309,228.5324506
3.048988967,19,115.7740509,3.162046444,177.6588479
2.421443892,19,60.43458373,2.862326745,267.0233176
3.431937687,3,33.10785803,2.110530239,120.9609412
3.085460781,5,23.19767967,0.08477510745,232.770931
1.349456358,3,83.34293961,3.104813073,135.7455381
4.132296836,4,64.36575429,4.39788737,186.976742
1.923398549,8,72.47987148,3.847757858,465.8971181
4.021857365,11,90.61521472,4.908078161,116.9145672
4.18104568,22,87.10841571,0.6953766901,263.2301967
1.590529236,7,5.20359602,1.112600264,347.3866337
1.119018061,20,96.30862864,2.696337326,463.0987354
4.859960248,4,63.92439685,1.179408512,465.3548767
3.190962204,28,47.0050237,0.1727489064,161.2664946
1.102451737,10,64.50233115,2.011441381,474.4196334
5.973304849,22,73.49417381,1.438223671,199.1252061
1.100458917,10,17.94075718,1.318804228,452.7146196
4.41418319,12,50.08984744,4.765864085,91.94172287
5.915130411,13,40.27034522,1.192270581,139.2577423
2.043736542,27,42.04907338,0.6471628559,85.5489379
1.539696717,7,10.96019261,0.6265962895,184.5621088
1.431201685,24,19.18121856,4.031620367,443.233837
2.377030767,29,19.41984811,3.574240373,121.6714192
1.325438217,17,44.78696919,0.6474309778,151.1809225
4.399238977,18,107.3389854,1.098765594,147.2836389
1.12391735,11,24.72328463,3.736715042,173.6142031
3.448995066,11,49.94310092,1.373081989,58.40635115
5.98282364,17,37.39312984,4.907710376,240.7313545
5.032645401,9,94.48599751,2.702850333,489.3319173
3.999141079,6,6.015171878,0.9600398521,251.6381332
2.392518828,27,23.58520746,4.294042273,416.0030323
4.044258349,17,25.27698508,1.597377729,307.1432818
3.540615612,11,119.155536,1.444036775,56.6973214
3.015633596,13,68.49300216,1.637206167,313.4785608
1.479693959,14,16.67499173,3.840986241,475.9310988
5.410341919,15,32.66389671,0.8660647486,299.0797511
3.138880174,1,20.13865129,1.908928901,287.5698127
1.812037061,29,14.95254835,0.1541638639,351.6014633
2.712348625,29,95.66184341,4.133133087,441.8994759
2.953474713,17,59.49031544,1.703593832,304.1403537
5.103197057,11,75.74521642,1.240864599,232.8963237
4.614794779,15,39.75014964,2.899466212,66.68605788
4.800385447,12,66.44341033,3.524959419,99.97945003
0.857362575,19,30.9082839,4.064480186,341.9246154
2.964000791,16,36.96435299,1.738924727,328.5223534
3.302989589,17,78.26855332,4.061504251,157.5623519
0.8997998395,2,18.04201511,2.324405002,373.5153502
2.151028685,22,74.0666231,0.5057113377,175.8495753
4.75350708,9,102.268178,4.231537414,187.2383992
1.51297047,0,14.45078714,2.738173911,77.62886712
3.583612684,5,107.6953537,3.01234786,297.626608
1.919049734,2,9.533481636,4.687456348,179.4629008
0.8630280281,18,41.86910723,2.795757425,418.5224642
2.05424758,3,73.26111783,0.02791765339,410.6601406
5.874543526,28,67.12977121,4.353079205,107.799146
4.967992982,19,11.5669287,1.423755402,121.9969296
5.78979855,22,95.86958013,2.508834604,194.4456903
3.336841028,2,116.7783952,1.024433013,311.3844989
1.370628233,7,21.7473947,1.484917842,204.1314269
3.649389343,7,107.4157164,3.43324424,207.615177
3.16276214,26,66.81713305,2.147866755,113.0273062
5.19065683,28,112.3120525,3.135653153,201.0193021
1.31002942,6,21.13031501,4.117878457,261.6829535
3.338853913,1,95.04256718,1.704110111,493.1236816
1.580253056,20,7.173789053,2.841700192,427.0841828
2.48831482,5,105.9835736,3.887939467,406.8417092
4.634256802,27,80.89913066,3.575615964,301.9192899
3.275294273,15,44.43057407,2.69921718,212.0404391
2.754619083,9,22.85601882,1.916917554,435.6258812
2.851276649,3,97.98397183,2.037509906,206.3433053
3.189123196,12,72.38895857,2.16567606,316.7582035
4.882086028,9,43.24990235,1.744227645,165.729081
5.438840382,20,53.26029898,3.495378174,399.3843612
5.76774037,13,99.18511873,0.6270762614,281.5399045
4.891897609,8,40.6712632,4.837270604,452.8258408
2.440115858,10,10.75592137,3.89492751,306.0050528
4.378300472,22,109.3538607,1.490815261,123.9371046
3.075536245,17,46.48124876,0.2127378464,496.8264774
2.124287235,10,41.80650133,3.556515862,275.8846726
5.172532213,16,24.52795427,3.671795225,162.8186235
0.9998170146,1,107.6907085,4.818113053,198.177393
5.489162359,2,26.10064004,1.268527788,104.5553854
3.199682816,10,76.40074416,0.413625451,83.27307774
4.113447679,17,105.6918014,4.575673789,252.7548231
4.228640395,26,4.189633752,1.293245173,478.3429038
5.454612252,2,99.45500464,3.607657237,105.3399314
4.110682347,25,49.2719306,0.3032981891,456.2258924
3.992454641,14,78.95694903,3.802924025,408.5304947
1.146590611,10,44.68854759,0.6351294857,412.8919157
3.495721714,10,83.46195076,3.47793174,369.4790084
1.580878804,27,30.51538975,2.661715239,316.3260525
4.634655597,29,2.631665092,4.777440652,104.624333
3.463553988,27,113.7345018,0.1845882154,309.0437206
4.337184452,24,1.964131685,1.460243729,208.3899235
1.016699083,19,98.89191476,0.3475445867,97.38696274
1.240918483,27,20.2965112,4.395988176,411.7225827
4.524881618,24,47.06642743,2.969505768,295.9468822
1.174838547,10,98.69908518,2.674848062,385.2298758
1.170534984,18,24.71185804,0.6572894606,265.7795384
0.8629640712,27,103.8849127,2.445161287,298.2727376
5.773807271,0,59.73107269,1.993518276,370.554445
4.635043469,26,43.93841553,1.578759341,161.1260927
2.636907324,4,79.49252961,3.860944777,431.1718194
2.341985023,9,40.96676664,0.3063801992,239.4267563
2.618456795,9,41.67460308,3.233428637,368.8202073
4.828198362,13,88.02316691,4.114965156,196.7360829
4.239127178,1,37.17986694,4.536536414,366.1136623
1.763016953,3,24.0927178,3.729582974,69.5845355
1.705368544,1,96.91753536,1.412278394,468.1678241
1.311657379,17,96.64452405,3.002537303,404.1026193
4.233574142,12,59.71028444,0.7070180546,349.1625044
4.774737844,18,63.19867394,0.5853031187,195.7469649
2.178241427,4,83.52919509,3.193120711,429.1643892
0.9089137974,19,61.11291501,4.255538273,395.458679
1.227292671,1,50.04479508,0.3362406285,253.8880185
5.832872181,10,119.3873032,0.5300186607,138.8524255
2.336312843,29,17.71685134,2.828036537,128.9813026
4.799960369,29,71.12735751,1.091059305,269.6881573
4.048250558,25,106.3035631,3.059090614,402.5336429
2.786086126,17,82.46580494,1.072719126,371.5093529
1.869573763,29,105.7107959,0.5824098715,272.1039292
1.431209374,5,40.36016644,2.727874911,141.9922609
3.998067434,22,32.63915715,4.31097569,157.6537189
4.828095659,27,102.1526864,3.425609861,75.93686241
4.148302118,9,47.29374914,4.093625688,129.5582597
3.557571093,21,85.16187877,1.331675872,55.74169435
1.018146362,22,17.72982941,4.429893256,353.5226423
5.836141643,16,90.70057505,1.885195873,314.7077983
4.953313797,21,65.87791788,4.262238339,494.580351
2.322674591,10,32.23339679,2.355877951,393.2478892
5.895845713,18,59.34047568,1.339288237,160.8082338
3.929784266,16,83.6332351,1.301294155,368.5515424
3.828597823,23,1.426369062,2.838339422,55.47728905
4.689980533,3,76.49604706,0.395051351,493.7709374
5.021202898,25,64.99089339,4.650280973,326.4958885
4.213688758,23,26.43434013,1.357317478,103.8515735
1.466097881,25,90.35772888,1.678124089,274.3336459
2.558991031,13,36.41531816,1.166507769,473.2764564
5.62603493,26,33.22331179,0.0150398028,432.3650293
1.968001182,19,56.54620188,3.462751184,184.5135378
2.735268524,3,81.13796141,2.952764505,228.2658775
3.046799791,27,111.4615171,4.048222701,434.1011587
3.084905946,13,16.96286918,0.2050538673,455.0052188
3.987285829,25,47.57617449,4.643278224,461.5686694
5.703994356,3,8.038751102,1.6544347,476.5502863
2.051602102,5,91.0260897,4.565349313,275.2439251
1.431807157,29,53.72794676,0.5356574103,437.6835682
1.826846547,8,84.83149622,3.719602907,206.137992
5.412009481,20,38.66333088,2.896791157,427.1480266
4.158216226,11,101.318069,1.790956076,206.3591292
2.286715304,28,64.17936939,0.3957119797,323.7430655
5.042924083,25,113.2329386,3.023682549,260.8092221
5.279123981,29,9.457756697,0.1321994154,451.8226397
5.201874561,7,61.71321895,2.506410496,79.93439962
5.578417975,23,91.97462952,3.021042879,476.9569182
2.111653305,3,72.01831777,3.662618736,257.9425226
4.726218029,26,2.783296851,4.956673171,266.6268419
3.194805386,25,116.6806414,1.300468568,422.5176445
5.178392475,24,35.79164317,1.611949107,349.7818901
4.588151521,24,29.91334396,1.705726734,479.1694901
4.837526722,4,58.27918507,3.657913559,295.9772806
4.212041556,5,65.0589729,4.659096341,301.393315
1.722629601,4,91.95457651,4.871618748,487.2661995
3.634139978,18,47.19283892,4.729056833,466.8980856
5.920282646,26,52.79524518,4.396915039,143.9118329
5.674417946,7,64.19518991,4.954886869,188.1251574
1.024503426,8,47.32645197,1.879728634,331.4024787
1.657037042,14,109.7457695,4.7416066,472.7187522
1.484989622,3,102.150236,3.805099812,303.5105698
4.575095532,24,54.59684341,0.8422992976,379.77033
5.052483715,8,0.02338348048,0.2273259394,92.29940795
1.910259105,6,108.1121395,1.072419789,285.1808719
3.430434003,7,14.92038881,3.893755621,116.420748
5.171655746,14,29.34148982,3.158484406,167.2844524
4.610568033,18,18.28335412,1.121781287,124.8370571
3.619633469,14,21.5778684,3.709607272,124.6604263
3.86980799,4,96.34530455,0.7066111972,496.2683899
3.443474844,18,69.540173,4.109206969,184.2104117
2.347251947,6,114.7314196,3.97080488,304.4682102
3.738114363,5,27.77442148,4.862879854,59.03843905
4.382203571,26,58.27618898,0.7513978231,412.8737877
5.341279162,18,117.2914043,4.533064972,356.102483
4.108715041,24,99.17322171,1.705513319,152.9503322
4.757831993,27,87.43388149,2.080299324,66.22703983
1.632372502,16,22.67702416,2.342225314,173.561444
3.200098867,9,92.32864811,3.134520266,332.8611786
0.8485244231,18,41.70781471,4.973816851,56.84129841
2.082730096,10,63.66442765,2.999794015,83.91146152
4.577600919,14,73.09934556,4.633579325,234.2062931
5.957411747,9,73.12364538,1.27514101,129.1996163
1.315726118,10,87.18281663,1.992058309,334.3145207
2.887770442,22,79.40425112,2.522497647,128.5965865
4.960369037,2,8.204505517,1.614509949,497.1266924
1.8609853,29,54.88164311,4.884335515,246.1157965
3.686441736,2,79.68259281,3.628417769,116.7425059
4.611970739,17,35.51915786,2.394406761,83.22529646
4.003124341,24,37.56680247,3.756523506,239.2521607
1.77772862,10,14.94810573,2.337212495,414.0914897
2.647999757,19,50.23379832,0.08612663684,247.4757915
4.875717279,25,118.4196521,2.715967039,113.4861129
3.681977873,28,34.23832335,3.125926094,269.9190624
0.8271939904,21,63.77242712,4.906037094,201.8167845
4.757151952,17,89.18847033,0.2039642413,275.840855
0.9836190457,24,1.619672506,2.560484787,226.0117566
4.67781567,14,108.0527472,0.4907737835,341.5500974
1.852898913,6,46.38602217,0.7449795079,411.6310578
5.781982097,9,104.2939184,3.052316695,448.9039375
2.713291907,20,4.673719068,1.157838561,383.5805523
2.500044405,22,17.47962622,3.745870556,209.7603521
1.574217862,29,38.70353454,2.570993463,251.8061125
2.389141921,19,41.45541277,1.091064426,338.7944578
5.358583962,28,101.7353068,2.468958388,148.922832
5.980938556,9,1.344133847,0.004408634541,365.7932685
2.715209559,12,76.93341318,4.313700218,342.4053931
3.132775281,14,15.75749234,0.06339188528,345.419204
4.554768879,22,98.78587809,0.03504946246,199.9971178
5.408218058,17,93.42879191,3.057519716,320.7050893
3.883830538,22,59.99052329,4.867604629,138.9793763
2.835933631,3,25.52246706,4.279667422,135.3631887
2.945633572,19,76.13944692,1.260094563,395.8343579
4.417214362,16,18.75099812,0.9833340557,220.8021559
0.8167349707,27,22.80285511,3.130560903,295.0694668
4.021864555,2,75.20278827,4.113188735,181.7339808
2.648563654,20,118.9474135,1.810393355,156.1347587
4.929826123,20,106.9273005,2.161772952,400.9400445
1.283551327,1,71.17288292,0.5774475684,407.3815149
3.858651788,3,64.62441225,0.7641321063,426.3283245
3.301059027,0,119.8061856,2.841757975,434.5003602
4.140092735,14,65.68765772,0.5132807287,235.1208333
1.137238691,24,50.41398264,1.010230624,414.0352895
3.815915695,0,109.1466643,1.17338512,205.670481
3.719719857,5,28.1021155,2.219622666,73.63310944
3.715432491,6,11.70311884,0.2280598206,360.2018882
3.938135866,18,76.09080412,2.498854858,139.5317382
4.317633274,11,11.50195605,4.643372032,253.162428
4.985942798,0,44.77782443,0.1223183056,123.7412296
2.203067745,6,50.82928627,3.154924326,226.1913225
5.090256933,18,65.70456805,4.179211826,448.1898347
3.390929548,12,118.9991455,1.562304213,325.9184792
1.200703051,25,26.5178068,0.6575927251,116.6625968
1.104464832,11,45.09076542,0.216698938,376.4755214
2.538039257,11,15.86881493,3.219515297,431.5295541
4.881464281,21,72.91362312,2.761171901,124.8766716
4.479940861,12,87.32078188,1.146474942,384.8434712
4.900797816,27,57.84921879,4.158086538,297.1063053
3.489799093,13,29.49975219,3.677531761,321.9187238
3.089034789,21,74.5065923,1.382143925,472.5612053
1.566753139,29,64.6989268,3.766815114,66.45232315
2.506602319,11,20.54228681,1.224971068,337.455285
3.056900704,19,48.68182806,3.376337309,86.67165342
1.260722234,11,52.223651,0.5927252054,405.3137884
1.947182154,26,117.9141305,3.461197317,453.2601622
3.910771529,5,101.9142999,1.193872095,88.9383905
4.625448194,26,88.12449459,2.862346771,61.62772914
5.991407059,9,106.6532431,0.8623193343,480.0509219
5.652189323,19,88.2581287,3.629834738,466.9368962
4.141339038,28,108.4082226,0.304397872,465.6863317
2.990489877,23,6.546373786,0.827088934,472.858321
4.108122296,8,54.72794511,0.9206823994,275.0436136
4.885388414,1,89.62780023,0.2067179293,489.604823
1.415348193,6,69.99549559,3.725062581,451.5406189
2.931505426,8,21.0199397,4.904762524,93.94843828
5.166971885,24,40.85905038,3.891988942,415.7190625
2.79593135,11,38.132925,4.303159811,370.5998836
3.77373581,4,31.36162958,0.03003830169,110.3441027
3.856400676,0,41.17626642,0.5893498189,382.0653471
1.759276516,21,61.78239462,2.795101696,268.2152048
2.683624297,14,102.584283,4.889344424,434.2207496
2.539458701,7,89.04391949,3.303564655,418.4586238
0.9362228844,0,100.2299645,1.870683469,474.0488712
0.9257971722,17,106.0324493,0.7307465274,83.87560305
5.124824627,12,49.93805473,0.7641784719,369.6104267
2.219968212,28,41.52315408,1.813766012,219.6828076
3.494009584,0,6.914805802,3.569050987,399.1971424
2.353372983,4,111.6589946,0.1590964551,321.1530783
5.691532075,17,7.898762153,4.260887957,273.0112779
2.148343146,15,88.93626184,4.707757178,51.90558274
3.034215426,25,45.37299654,4.444082303,323.2259711
5.338197303,9,113.8536929,4.565134547,239.1711677
5.178054547,29,50.35224251,0.07669639709,199.6373122
1.767727373,3,97.99300216,4.88896158,494.946662
4.973745211,0,33.91857986,1.831785574,365.1648824
3.182571811,22,35.89064607,4.346405592,292.94815
3.311438135,7,71.46232919,0.9340443535,440.9251794
1.494095857,4,119.757916,2.232628713,152.1942089
1.219127872,1,62.10869016,0.2208219431,328.9584966
4.585284396,23,112.3570364,0.2003799842,437.4160076
3.381597992,16,94.34997939,4.716380504,105.6135314
3.071623654,6,95.5037177,4.053033063,156.2400928
4.593442789,16,52.3151987,2.649130222,87.18449315
4.780667075,27,46.38507002,2.627290868,496.5995341
1.626322472,5,23.03061697,3.743773092,311.4107685
3.973170777,28,115.672952,1.708343908,270.2686036
1.503841228,21,115.1272335,3.809346379,202.2958364
4.707150447,14,89.64812812,2.4250419,252.2525808
4.216166813,4,35.55029398,3.189587015,399.1356793
5.77439603,14,29.42154484,4.824147251,462.523011
1.158581685,17,118.6332291,2.356577788,97.22534006
1.09668455,17,7.985137813,2.092023299,184.8332411
2.267372788,24,101.2277151,4.52874587,135.1076316
2.160869555,20,42.65496006,4.512902475,245.9686223
2.084289755,20,50.26436637,4.962093509,288.7178689
5.512523819,22,99.83731785,2.754314997,374.5759823
2.097640239,5,10.87236192,1.721307705,444.0461838
2.214138576,1,42.50036142,1.201950316,293.9584112
4.748870965,26,114.2429133,0.1704817848,269.9458645
3.138647181,16,83.88790953,3.633643121,309.0888162
4.838894896,20,90.59269978,1.167380869,449.7845918
1.139904019,3,90.90063611,3.033204426,341.8456716
3.335370207,11,7.26840998,4.582961827,404.3175825
0.974790721,18,24.38491119,4.751068037,373.7719868
1.125796658,1,58.95159073,0.0220506699,465.5789187
5.513474757,25,44.1780279,1.585375157,417.6218909
1.52407593,1,49.30947518,4.186890147,203.5418734
3.568587548,13,93.77368544,2.682226027,434.4658712
2.937697134,14,1.761508208,4.037543667,260.3506544
2.606185297,19,79.25903116,4.266616414,431.2502037
5.479133398,1,0.01322781622,2.2131311,457.5857748
0.9134816632,3,7.567023069,1.79491469,358.371232
4.251706368,18,48.99433438,2.27716633,373.4973847
5.809651058,8,100.9138224,3.263976013,113.498767
3.712874554,6,17.39949187,1.835795764,195.7302349
5.671476803,29,66.5545691,3.874941443,300.9796229
1.071740972,12,81.42062722,4.519963968,51.58181533
2.977725259,26,27.5439461,1.411556011,431.2750598
2.152820513,11,61.47963063,4.824948221,216.2657849
4.600269018,2,109.368874,3.113626234,375.5292301
5.902744871,12,61.46742304,4.390843856,396.1839303
2.133956325,14,18.87876741,0.5195821764,296.6373729
4.201707928,13,75.3377156,1.257495685,405.6019412
1.83010769,23,71.0640216,1.605095397,357.0835273
3.739717324,8,3.234571176,1.514110756,211.9300416
3.212448931,12,10.87132869,0.859305783,417.2702124
5.854427714,22,18.81376262,4.341004738,336.2249571
3.964341818,21,16.35468931,2.093060706,122.0921351
2.617433135,3,31.13589247,4.815651062,397.7708505
1.393298081,20,54.49263879,2.917361834,354.2841557
1.586483509,7,44.60595575,0.6919731782,178.0929357
1.971648036,2,106.877987,2.729523549,428.8901581
2.105026639,1,73.45312913,4.967725739,218.3033838
5.223203501,18,105.137322,2.825858435,298.7326809
3.718358499,27,63.24471899,0.009346725648,204.4218229
3.521632739,22,10.78445648,4.665399518,375.9651088
1.396798134,7,55.59449389,1.174472031,311.5274758
5.272726405,16,98.64390562,3.442645265,261.6318822
4.558634377,12,23.29245206,2.575400775,59.14374103
1.151875482,6,10.94571345,1.627168784,323.2330575
4.480742506,8,39.5321686,1.413197618,330.0584583
3.62639873,11,46.66773968,4.643799313,131.5559095
1.224971798,28,36.75092117,4.55962948,199.53914
3.183163336,13,16.22889427,2.5656742,445.45456
3.320420693,13,30.10078317,1.292475978,297.1245918
1.662027609,14,81.87388855,0.5117101609,245.7858675
5.717630364,2,46.31142196,0.7828819143,471.1827824
5.219871932,14,75.90593335,2.611258629,415.3754803
4.278916154,18,64.35645359,1.539149803,93.86239581
3.203936917,23,65.88635278,0.2103407113,436.5173171
2.941180816,19,29.82594695,2.275836927,117.3810023
4.185062029,13,62.58516393,3.730946462,128.6610509
3.636245721,7,2.831365664,4.45847558,83.90639594
1.123820151,4,51.80924908,2.926420228,266.6079921
3.465013774,29,68.71473878,3.616460619,340.1101923
4.99329881,18,21.83947456,1.820352354,389.1719575
3.188047364,3,30.78702075,2.481190896,62.02636948
1.070174203,13,26.34372238,3.648134283,130.0375983
4.888646637,15,8.466954632,3.638291137,329.5502116
1.847091667,19,41.74287854,2.122631323,286.512584
2.144828341,23,117.475892,2.718336708,73.10925525
1.656473038,5,42.46564878,4.619276698,470.9344737
2.517118337,22,55.26439462,3.159988025,391.3296781
4.73510783,24,78.37047011,3.212873128,211.458337
3.500806469,5,77.81973014,3.923101462,291.3792552
1.865382626,2,113.9873976,0.5761144816,218.4152001
5.364716406,14,102.9076968,2.614421458,254.8801832
5.373825646,28,95.27408245,4.797158681,318.2828664
5.32700781,2,114.1952671,1.808301961,229.3103373
2.041740299,10,27.69184626,1.474630732,329.3230171
3.14644459,2,74.04650335,3.006039828,259.3160675
5.921946212,27,106.463612,1.105597123,345.7674436
4.814464877,9,74.89657899,2.779725783,167.9996832
0.9412705904,17,117.290457,0.7782600543,127.0364461
1.139063875,0,12.04232567,2.898967303,56.11202448
3.212443159,15,52.71966034,3.011895918,320.8910623
5.52794507,15,117.2835489,2.092002395,491.3515425
3.601249349,26,45.54816343,1.913732127,239.1742818
3.388625042,9,88.74676501,1.227291392,145.682664
1.34846324,0,3.648348129,1.654611539,55.89901891
4.215256545,3,83.38045376,2.491729836,280.7527745
5.074936435,2,112.1552079,1.238294505,496.7170726
2.778184039,4,45.92475422,3.914172317,492.698909
4.833181625,11,2.555980551,3.545176207,95.60877499
5.8152786,24,3.349176527,1.346529336,417.3831599
1.859585587,11,107.0427967,0.4871758155,127.9942514
3.521314082,12,86.70193285,0.0009001949198,414.2081801
2.293117382,23,12.80236611,2.983594262,434.0971845
4.922842979,11,6.550833246,1.056818732,53.48040307
3.803485503,24,96.57904363,0.06291235051,156.7676211
4.099828571,15,97.18327594,1.795426353,75.44825431
4.94915363,12,14.46262078,4.809992312,274.5093314
2.859046458,4,36.18244847,3.449714038,62.02228747
5.558468356,23,93.60312775,4.288818515,331.7383572
3.57175011,3,63.04944851,0.7236954913,301.2484064
1.621365079,20,114.7901833,0.3664407731,220.7269221
4.418675414,14,57.72751744,0.05764881755,257.810785
4.924959022,11,81.23495251,4.77831145,495.5427406
2.447160721,18,61.17400389,1.501013677,125.4436791
5.257332136,20,113.1558595,2.297524712,378.9670788
5.511944925,27,47.83909105,1.972618118,340.3893616
2.239903334,18,27.57557462,3.652284677,348.6644045
5.914311658,20,39.19606323,1.54982441,205.571418
1.531699946,10,102.3330245,2.677264413,147.4116641
1.850481476,29,59.75262762,4.977911325,342.8703444
1.757969164,20,42.51027642,2.220317757,460.7260943
5.448746492,5,65.31120262,2.756357703,489.194368
4.202321272,8,15.98756487,2.512640312,266.4095929
1.590942273,0,0.6431165551,4.015930791,241.5252434
3.089681776,11,33.67016204,1.33419827,207.0240516
3.99954973,25,72.60068637,0.8521900807,414.4889151
1.234013242,13,85.40169236,3.770465791,164.9297448
5.388565116,5,99.19331596,2.078090932,280.8623219
4.978738384,0,111.1996271,4.568630045,205.2744741
3.427075223,21,49.45348164,3.220796429,444.0653727
5.829058399,1,88.86201595,2.821715559,177.2033721
2.972357092,23,8.960751624,0.3522852741,358.9195126
5.917373659,10,6.903599853,3.652059526,314.9368241
4.273183994,2,14.97575904,3.430201828,197.76699
4.100290621,9,53.82829174,3.200359622,164.6517493
1.662965456,29,25.35377262,1.339547618,411.704735
5.386024343,5,34.43099303,4.733696608,279.7253964
3.022946377,5,77.74562082,1.608275635,325.158432
1.64361371,19,43.02266146,0.7611547838,482.9394904
0.8655591039,20,66.88458693,4.936005775,229.1073864
3.710729555,1,49.48845081,3.731231396,416.4255364
3.542478035,25,20.27631066,2.073934412,337.4432955
4.540638836,25,8.882398831,4.679582154,317.0906264
5.429341876,23,28.34777944,0.4555868718,74.55264131
1.21291424,9,6.924056339,0.4383060821,460.561045
4.60378175,22,74.23343519,3.412255093,152.8699238
1.774542109,25,95.48611218,0.8898602419,262.9346711
5.262520676,5,40.76889219,4.585697576,388.4059905
5.059130272,22,46.45332664,4.201795871,285.0455257
3.612127526,27,97.94292753,1.531836121,51.95133344
4.493262553,16,26.71354948,4.444197911,477.0670881
2.434620589,29,14.29923182,0.214438435,59.21829897
3.250073074,13,60.13417408,2.743189264,90.46060071
5.072511868,4,77.54282034,4.677813869,150.8596719
3.188179025,22,71.95853101,4.276914895,319.5320627
2.66055098,16,85.66476543,1.780366619,487.0118015
3.369904726,1,6.810141861,0.9143521762,465.1963611
5.106896113,8,51.38419353,1.052702942,343.1013542
2.543081846,11,28.62846287,2.57253939,383.7596635
1.703560284,18,91.09455115,2.983864719,370.3471023
4.502472906,21,104.7276581,0.1640715831,359.1263068
5.095086706,6,33.7602889,2.067757796,415.5776013
1.323314888,8,11.42616949,4.151935578,202.9503354
2.047345386,20,30.41135544,2.221644751,149.5046188
1.538254347,15,12.48101869,0.8458769547,206.4409158
2.60929534,19,38.69065993,4.774301465,71.87170328
3.14182509,10,64.5838294,1.3313777,485.1663884
4.693896952,11,116.8417145,3.992141328,382.7771749
4.185967441,14,47.92443052,0.9689708317,146.0450789
4.028828551,17,26.40479086,2.115863646,165.1057974
2.632349722,18,20.01620884,2.452112699,496.6738169
5.175527276,15,20.76477194,2.50317648,395.6482843
3.25069327,14,23.11172199,2.582369341,241.5467167
5.891345678,4,91.4720427,1.124737703,142.9927844
4.097539119,10,7.323325372,2.57957761,68.1926744
1.456576656,14,119.6883248,2.408563769,351.1906778
4.316123323,28,62.72236694,1.043597486,400.9901817
2.49054088,17,65.31262732,4.940957798,98.48527841
4.368901423,12,42.90766544,4.327816964,51.07543481
1.16213397,3,82.83064313,4.437881755,210.8413881
1.709383473,16,56.57476091,3.427855252,350.3517314
5.249833746,3,39.4873542,0.7994851535,465.7082111
1.981333697,15,31.81660844,2.840460319,445.7914489
5.152613851,22,111.0781448,4.107198158,359.8369808
2.25223566,14,34.91874181,0.1936824434,416.32346
4.142985932,13,52.36719113,2.479215516,210.1386778
4.409582982,11,42.04096825,1.9806144,160.2971251
3.465804716,2,10.34145929,1.060623648,105.8955667
2.387615519,9,22.31212734,1.891250019,131.734464
1.905750757,7,22.74023704,4.917487554,483.3188223
0.9725846437,5,83.23794173,3.616216632,468.4808328
2.380521286,21,48.7902492,1.4976854,71.11364408
